registry_version,cohort_id,row_group,run_name,status,include_in_paper,reason,superseded_by,git_sha,pr_floor,scenario_set,trials,scenario_count,raw_json_count,latency_count,judge_count,artifact_path,score_source,notes
1,final6_legacy_a100_matrix,YS_TP,final5x6_followon_transport_a100_20260503T142516Z_YS_TP_final5x6_exp2_cell_YS_pe_self_ask_mcp_optimized,superseded,false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,followon15x5_post175_a100_cu_20260505T0810Z_YS_TP_post175_15x5_exp2_cell_YS_pe_self_ask_mcp_optimized,,pre-PR175,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Y_plan_execute/raw/final5x6_followon_transport_a100_20260503T142516Z_YS_TP_final5x6_exp2_cell_YS_pe_self_ask_mcp_optimized,results/metrics/scenario_scores.jsonl,Retained for provenance and historical comparisons only.
1,final6_legacy_a100_matrix,Z,final5x6_a100_20260503T090200Z_Z_final5x6_exp2_cell_Z_verified_pe_mcp_baseline,superseded,false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,core_rem16x5_post175_a100_ixqt_west4_20260505T0918Z_Z_post175_15x5_exp2_cell_Z_verified_pe_mcp_baseline,,pre-PR175,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/final5x6_a100_20260503T090200Z_Z_final5x6_exp2_cell_Z_verified_pe_mcp_baseline,results/metrics/scenario_scores.jsonl,Retained for provenance and historical comparisons only.
1,final6_legacy_a100_matrix,ZS,final5x6_a100_20260503T090200Z_ZS_final5x6_exp2_cell_Z_verified_pe_self_ask_mcp_baseline,superseded,false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,core_rem16x5_post175_a100_ixqt_west4_20260505T0918Z_ZS_post175_15x5_exp2_cell_ZS_verified_pe_self_ask_mcp_baseline,,pre-PR175,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/final5x6_a100_20260503T090200Z_ZS_final5x6_exp2_cell_Z_verified_pe_self_ask_mcp_baseline,results/metrics/scenario_scores.jsonl,Retained for provenance and historical comparisons only.
1,final6_legacy_a100_matrix,ZSD,final5x6_extra_a100_20260503T115304Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,superseded,false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,extra15x5_post175_a100_ixqt_west4_20260505T0815Z_ZSD_post175_15x5_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,,pre-PR175,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_ZSD/raw/final5x6_extra_a100_20260503T115304Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,results/metrics/scenario_scores.jsonl,Retained for provenance and historical comparisons only.
1,final6_legacy_a100_matrix,ZS_TP,final5x6_followon_transport_a100_20260503T142516Z_ZS_TP_final5x6_exp2_cell_ZS_verified_pe_self_ask_mcp_optimized,superseded,false,legacy final-six A100 matrix predates the post-PR175 31-scenario evidence set,followon15x5_post175_a100_cu_20260505T0810Z_ZS_TP_post175_15x5_exp2_cell_ZS_verified_pe_self_ask_mcp_optimized,,pre-PR175,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/final5x6_followon_transport_a100_20260503T142516Z_ZS_TP_final5x6_exp2_cell_ZS_verified_pe_self_ask_mcp_optimized,results/metrics/scenario_scores.jsonl,Retained for provenance and historical comparisons only.
1,known_invalid_batch,,final15x3_70b_watsonx_post175_cpu_cu_a_yys_20260505T0724Z,invalid_tooling,false,original CU Y/YS hosted-70B batch failed with KeyError WATSONX_APIKEY before env alias repair,final15x3_70b_watsonx_post175_cpu_cu_a_yys_envrepair_20260505T0820Z plus topup15x2_70b_watsonx_post175_cpu_cu_a_yys_20260505T1010Z,,invalid or contaminated tooling run,,,,,,,not imported as paper evidence,coordination notes and runner logs,Explicit exclusion row prevents accidental reuse from coordination notes or VM-local artifacts.
1,known_invalid_batch,,final15x3_70b_watsonx_post175_cpu_cu_b_zzs_20260505T0724Z,invalid_tooling,false,original CU Z/ZS hosted-70B batch failed with KeyError WATSONX_APIKEY before env alias repair,final15x3_70b_watsonx_post175_cpu_cu_b_zzs_envrepair_20260505T0820Z plus topup15x2_70b_watsonx_post175_cpu_cu_b_zzs_20260505T1010Z,,invalid or contaminated tooling run,,,,,,,not imported as paper evidence,coordination notes and runner logs,Explicit exclusion row prevents accidental reuse from coordination notes or VM-local artifacts.
1,known_invalid_batch,,final6x3_70b_watsonx_post180_cpu_ixqt_20260504T1810Z,invalid_tooling,false,first post-PR180 hosted-70B full batch had missing WX_PROJECT_ID/WX_SPACE_ID aliases for A/B/C and missing python on PATH for PE rows,final15x3_70b_watsonx_post175_cpu_ixqt_abc_20260505T0722Z and CU envrepair/topup 70B rows,,invalid or contaminated tooling run,,,,,,,not imported as paper evidence,coordination notes and runner logs,Explicit exclusion row prevents accidental reuse from coordination notes or VM-local artifacts.
1,known_invalid_batch,,mitigation_final6_5x6_4tier_post179_a100_ixqt_west3_20260504T1720Z,invalid_tooling,false,post-PR179 mitigation run hit plan_execute_self_ask_runner.py relative-import failure; fixed by PR #180 and superseded by post-PR175 mitigation,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z,,invalid or contaminated tooling run,,,,,,,not imported as paper evidence,coordination notes and runner logs,Explicit exclusion row prevents accidental reuse from coordination notes or VM-local artifacts.
1,mitigation_final6_pre173_diagnostic,YS_ADJ,mitigation_final6_4tier_a100_20260503T121709Z_YS_ADJ_final6_mitigation_fault_risk_adjudication_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_ADJ_post175_15x5_mitigation_adjudication_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Y_plan_execute/raw/mitigation_final6_4tier_a100_20260503T121709Z_YS_ADJ_final6_mitigation_fault_risk_adjudication_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,YS_BASELINE,mitigation_final6_4tier_a100_20260503T121709Z_YS_BASELINE_final6_mitigation_baseline_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_BASELINE_post175_15x5_mitigation_baseline_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Y_plan_execute/raw/mitigation_final6_4tier_a100_20260503T121709Z_YS_BASELINE_final6_mitigation_baseline_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,YS_GUARD,mitigation_final6_4tier_a100_20260503T121709Z_YS_GUARD_final6_mitigation_missing_evidence_guard_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Y_plan_execute/raw/mitigation_final6_4tier_a100_20260503T121709Z_YS_GUARD_final6_mitigation_missing_evidence_guard_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,YS_REPAIR,mitigation_final6_4tier_a100_20260503T121709Z_YS_REPAIR_final6_mitigation_missing_evidence_repair_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Y_plan_execute/raw/mitigation_final6_4tier_a100_20260503T121709Z_YS_REPAIR_final6_mitigation_missing_evidence_repair_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,ZS_ADJ,mitigation_final6_4tier_a100_20260503T121709Z_ZS_ADJ_final6_mitigation_fault_risk_adjudication_verified_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_ZS_ADJ_post175_15x5_mitigation_adjudication_verified_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/mitigation_final6_4tier_a100_20260503T121709Z_ZS_ADJ_final6_mitigation_fault_risk_adjudication_verified_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,ZS_BASELINE,mitigation_final6_4tier_a100_20260503T121709Z_ZS_BASELINE_final6_mitigation_baseline_verified_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_ZS_BASELINE_post175_15x5_mitigation_baseline_verified_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/mitigation_final6_4tier_a100_20260503T121709Z_ZS_BASELINE_final6_mitigation_baseline_verified_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,ZS_GUARD,mitigation_final6_4tier_a100_20260503T121709Z_ZS_GUARD_final6_mitigation_missing_evidence_guard_verified_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_ZS_GUARD_post175_15x5_mitigation_guard_verified_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/mitigation_final6_4tier_a100_20260503T121709Z_ZS_GUARD_final6_mitigation_missing_evidence_guard_verified_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,mitigation_final6_pre173_diagnostic,ZS_REPAIR,mitigation_final6_4tier_a100_20260503T121709Z_ZS_REPAIR_final6_mitigation_missing_evidence_repair_verified_pe_self_ask,diagnostic,false,pre-PR173/final-six mitigation diagnostic cohort; not claim-grade after later runner and corpus fixes,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_ZS_REPAIR_post175_15x5_mitigation_repair_verified_pe_self_ask,,pre-PR173 diagnostic,smartgrid_final6_v1,5,6,30,30,30,benchmarks/cell_Z_hybrid/raw/mitigation_final6_4tier_a100_20260503T121709Z_ZS_REPAIR_final6_mitigation_missing_evidence_repair_verified_pe_self_ask,results/metrics/scenario_scores.jsonl,Do not use for mitigation-lift claims.
1,non_post175_scored_provenance,,9071639_aat_mcp_optimized,superseded,false,non-post-PR175 scored cohort retained for provenance; superseded by post-PR175 pulled evidence,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,6,benchmarks/*/raw/9071639_aat_mcp_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,non_post175_scored_provenance,,9073472_aat_mcp_model_optimized,superseded,false,non-post-PR175 scored cohort retained for provenance; superseded by post-PR175 pulled evidence,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,6,benchmarks/*/raw/9073472_aat_mcp_model_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,non_post175_scored_provenance,,9074775_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,superseded,false,non-post-PR175 scored cohort retained for provenance; superseded by post-PR175 pulled evidence,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,6,benchmarks/*/raw/9074775_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_YS16_exp2_cell_Y_pe_self_ask_mcp_baseline_16384,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_YS16_exp2_cell_Y_pe_self_ask_mcp_baseline_16384,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_ZS16_exp2_cell_Z_verified_pe_self_ask_mcp_baseline_16384,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_ZS16_exp2_cell_Z_verified_pe_self_ask_mcp_baseline_16384,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_ZSD16_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized_16384,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_selfask_verified_post180_a100_ixqt_west4_20260505T0012Z_ZSD16_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized_16384,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y16_exp2_cell_Y_pe_mcp_baseline_16384,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y16_exp2_cell_Y_pe_mcp_baseline_16384,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y32_exp2_cell_Y_pe_mcp_baseline,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y32_exp2_cell_Y_pe_mcp_baseline,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y8_exp2_cell_Y_pe_mcp_baseline_8192,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,12,benchmarks/*/raw/context_y_pe_post180_a100_ixqt_west3_20260505T0012Z_Y8_exp2_cell_Y_pe_mcp_baseline_8192,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_followon_transport_post180_a100_ixqt_west4_20260504T2205Z_YS_TP_final5x6_exp2_cell_YS_pe_self_ask_mcp_optimized,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_followon_transport_post180_a100_ixqt_west4_20260504T2205Z_YS_TP_final5x6_exp2_cell_YS_pe_self_ask_mcp_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_followon_transport_post180_a100_ixqt_west4_20260504T2205Z_ZS_TP_final5x6_exp2_cell_ZS_verified_pe_self_ask_mcp_optimized,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_followon_transport_post180_a100_ixqt_west4_20260504T2205Z_ZS_TP_final5x6_exp2_cell_ZS_verified_pe_self_ask_mcp_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_YS_final5x6_exp2_cell_Y_pe_self_ask_mcp_baseline,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_YS_final5x6_exp2_cell_Y_pe_self_ask_mcp_baseline,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_Y_final5x6_exp2_cell_Y_pe_mcp_baseline,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_Y_final5x6_exp2_cell_Y_pe_mcp_baseline,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_ZS_final5x6_exp2_cell_Z_verified_pe_self_ask_mcp_baseline,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_ZS_final5x6_exp2_cell_Z_verified_pe_self_ask_mcp_baseline,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_Z_final5x6_exp2_cell_Z_verified_pe_mcp_baseline,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_pe_core_post180_a100_ixqt_west4_20260504T2015Z_Z_final5x6_exp2_cell_Z_verified_pe_mcp_baseline,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final5x6_zsd_extra_post180_a100_ixqt_west4_20260504T2308Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/final5x6_zsd_extra_post180_a100_ixqt_west4_20260504T2308Z_ZSD_final5x6_exp2_cell_ZSD_verified_pe_self_ask_mcp_model_optimized,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_A70B_final6x3_70b_aat_direct_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_A70B_final6x3_70b_aat_direct_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_B70B_final6x3_70b_aat_mcp_baseline_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_B70B_final6x3_70b_aat_mcp_baseline_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_C70B_final6x3_70b_aat_mcp_optimized_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_C70B_final6x3_70b_aat_mcp_optimized_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_Y70B_final6x3_70b_exp2_cell_Y_pe_mcp_baseline_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_Y70B_final6x3_70b_exp2_cell_Y_pe_mcp_baseline_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_YS70B_final6x3_70b_exp2_cell_YS_pe_self_ask_mcp_baseline_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_YS70B_final6x3_70b_exp2_cell_YS_pe_self_ask_mcp_baseline_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_Z70B_final6x3_70b_exp2_cell_Z_verified_pe_mcp_baseline_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_Z70B_final6x3_70b_exp2_cell_Z_verified_pe_mcp_baseline_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_ZS70B_final6x3_70b_exp2_cell_ZS_verified_pe_self_ask_mcp_baseline_watsonx,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,18,benchmarks/*/raw/final6x3_70b_watsonx_post180_envfix_cpu_ixqt_20260504T2115Z_ZS70B_final6x3_70b_exp2_cell_ZS_verified_pe_self_ask_mcp_baseline_watsonx,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_ADJ_final6_mitigation_fault_risk_adjudication_pe_self_ask,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_ADJ_final6_mitigation_fault_risk_adjudication_pe_self_ask,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_BASELINE_final6_mitigation_baseline_pe_self_ask,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_BASELINE_final6_mitigation_baseline_pe_self_ask,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_GUARD_final6_mitigation_missing_evidence_guard_pe_self_ask,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_GUARD_final6_mitigation_missing_evidence_guard_pe_self_ask,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
1,post180_superseded_provenance,,mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_REPAIR_final6_mitigation_missing_evidence_repair_pe_self_ask,superseded,false,post-PR180 scored cohort retained for provenance; superseded by post-PR175 clean-floor runs after PR #175 merged over PR #180,post-PR175 paper-grade rows in this registry,,pre-PR175 or post-PR180 superseded,,,,,,30,benchmarks/*/raw/mitigation_final6_5x6_4tier_post180_a100_ixqt_west3_20260504T2015Z_YS_REPAIR_final6_mitigation_missing_evidence_repair_pe_self_ask,results/metrics/scenario_scores.jsonl,"Registry entry generated from scored run_name; counts should be treated as provenance, not paper evidence."
